timestamp,q_0.05,q_0.95,q_0.5
2020-07-01,161.92499999999998,170.11,164.8
2020-08-01,146.335,166.52999999999997,155.9
2020-09-01,140.72,163.82,150.64999999999998
2020-10-01,141.535,166.815,151.15
2020-11-01,145.57500000000002,172.42,159.45
2020-12-01,150.69,182.11,167.25
2021-01-01,160.07,188.675,172.8
2021-02-01,159.5,187.285,172.25
2021-03-01,157.245,188.5,170.1
2021-04-01,157.74,191.205,170.05
2021-05-01,160.08,192.735,171.85
2021-06-01,163.6,200.525,177.0
2021-07-01,164.14,204.055,178.6
2021-08-01,158.305,208.035,171.5
2021-09-01,153.70000000000002,208.535,171.1
2021-10-01,152.42499999999998,210.975,175.45
2021-11-01,159.66,215.995,184.45
2021-12-01,164.895,224.56,192.7
