timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,157.3,157.3,157.3
2020-09-01,150.5,150.5,150.5
2020-10-01,145.1,145.1,145.1
2020-11-01,153.4,153.4,153.4
2020-12-01,157.3,157.3,157.3
2021-01-01,164.9,164.9,164.9
2021-02-01,164.3,164.3,164.3
2021-03-01,161.4,161.4,161.4
2021-04-01,162.8,162.8,162.8
2021-05-01,160.4,160.4,160.4
2021-06-01,165.6,165.6,165.6
2021-07-01,167.7,167.7,167.7
2021-08-01,159.8,159.8,159.8
2021-09-01,152.9,152.9,152.9
2021-10-01,147.4,147.4,147.4
2021-11-01,155.8,155.8,155.8
2021-12-01,159.7,159.7,159.7
