timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,191.8,191.8,191.8
2022-09-01,192.1,192.1,192.1
2022-10-01,194.5,194.5,194.5
2022-11-01,194.0,194.0,194.0
2022-12-01,193.1,193.1,193.1
2023-01-01,196.5,196.5,196.5
2023-02-01,197.0,197.0,197.0
2023-03-01,196.1,196.1,196.1
2023-04-01,198.5,198.5,198.5
2023-05-01,199.0,199.0,199.0
2023-06-01,198.8,198.8,198.8
2023-07-01,200.2,200.2,200.2
2023-08-01,199.5,199.5,199.5
2023-09-01,200.0,200.0,200.0
2023-10-01,202.3,202.3,202.3
2023-11-01,201.8,201.8,201.8
2023-12-01,200.9,200.9,200.9
