timestamp,q_0.05,q_0.95,q_0.5
2021-07-01,155.88,159.255,157.6
2021-08-01,155.545,159.5,157.64999999999998
2021-09-01,155.545,159.5,157.64999999999998
2021-10-01,155.08,159.455,157.6
2021-11-01,155.08,159.455,157.6
2021-12-01,155.245,159.265,157.45
2022-01-01,155.245,159.265,157.45
2022-02-01,155.1,159.475,157.5
2022-03-01,155.1,159.475,157.5
2022-04-01,154.825,159.86499999999998,157.55
2022-05-01,154.825,159.86499999999998,157.55
2022-06-01,154.445,160.565,157.8
2022-07-01,154.445,160.565,157.8
2022-08-01,154.245,161.165,158.6
2022-09-01,154.805,162.0,158.15
2022-10-01,155.235,162.085,158.4
2022-11-01,156.13500000000002,163.155,158.64999999999998
2022-12-01,155.63500000000002,163.155,158.6
