timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,158.5,158.5,158.5
2020-09-01,151.5,151.5,151.5
2020-10-01,147.0,147.0,147.0
2020-11-01,155.0,155.0,155.0
2020-12-01,160.0,160.0,160.0
2021-01-01,167.5,167.5,167.5
2021-02-01,167.0,167.0,167.0
2021-03-01,164.0,164.0,164.0
2021-04-01,162.0,162.0,162.0
2021-05-01,160.0,160.0,160.0
2021-06-01,165.0,165.0,165.0
2021-07-01,167.0,167.0,167.0
2021-08-01,161.0,161.0,161.0
2021-09-01,154.0,154.0,154.0
2021-10-01,150.0,150.0,150.0
2021-11-01,158.0,158.0,158.0
2021-12-01,163.0,163.0,163.0
