timestamp,q_0.05,q_0.95,q_0.5
2018-08-01,132.1,132.1,132.1
2018-09-01,126.8,126.8,126.8
2018-10-01,124.5,124.5,124.5
2018-11-01,131.8,131.8,131.8
2018-12-01,134.9,134.9,134.9
2019-01-01,138.5,138.5,138.5
2019-02-01,140.2,140.2,140.2
2019-03-01,139.4,139.4,139.4
2019-04-01,138.9,138.9,138.9
2019-05-01,139.5,139.5,139.5
2019-06-01,141.8,141.8,141.8
2019-07-01,141.2,141.2,141.2
2019-08-01,135.4,135.4,135.4
2019-09-01,129.8,129.8,129.8
2019-10-01,128.5,128.5,128.5
2019-11-01,135.6,135.6,135.6
2019-12-01,138.7,138.7,138.7
