timestamp,q_0.05,q_0.95,q_0.5
2021-08-01,159.3,159.3,159.3
2021-09-01,160.1,160.1,160.1
2021-10-01,160.9,160.9,160.9
2021-11-01,161.7,161.7,161.7
2021-12-01,162.5,162.5,162.5
2022-01-01,163.3,163.3,163.3
2022-02-01,164.1,164.1,164.1
2022-03-01,164.9,164.9,164.9
2022-04-01,165.7,165.7,165.7
2022-05-01,166.5,166.5,166.5
2022-06-01,167.3,167.3,167.3
2022-07-01,168.1,168.1,168.1
2022-08-01,168.9,168.9,168.9
2022-09-01,169.7,169.7,169.7
2022-10-01,170.5,170.5,170.5
2022-11-01,171.3,171.3,171.3
2022-12-01,172.1,172.1,172.1
