timestamp,q_0.05,q_0.95,q_0.5
2021-08-01,157.2,157.2,157.2
2021-09-01,151.0,151.0,151.0
2021-10-01,148.5,148.5,148.5
2021-11-01,156.5,156.5,156.5
2021-12-01,160.5,160.5,160.5
2022-01-01,164.0,164.0,164.0
2022-02-01,155.0,155.0,155.0
2022-03-01,153.2,153.2,153.2
2022-04-01,152.0,152.0,152.0
2022-05-01,152.5,152.5,152.5
2022-06-01,154.8,154.8,154.8
2022-07-01,154.2,154.2,154.2
2022-08-01,147.0,147.0,147.0
2022-09-01,140.5,140.5,140.5
2022-10-01,139.0,139.0,139.0
2022-11-01,146.5,146.5,146.5
2022-12-01,150.5,150.5,150.5
