timestamp,q_0.05,q_0.95,q_0.5
2017-07-01,156.55,156.55,156.55
2017-08-01,156.5,156.5,156.5
2017-09-01,156.35000000000002,156.35000000000002,156.35000000000002
2017-10-01,156.35000000000002,156.35000000000002,156.35000000000002
2017-11-01,155.85,155.85,155.85
2017-12-01,156.2,156.2,156.2
2018-01-01,156.4,156.4,156.4
2018-02-01,156.4,156.4,156.4
2018-03-01,156.7,156.7,156.7
2018-04-01,156.85000000000002,156.85000000000002,156.85000000000002
2018-05-01,157.0,157.0,157.0
2018-06-01,157.45,157.45,157.45
2018-07-01,157.7,157.7,157.7
2018-08-01,157.64999999999998,157.64999999999998,157.64999999999998
2018-09-01,156.9,156.9,156.9
2018-10-01,156.55,156.55,156.55
2018-11-01,156.60000000000002,156.60000000000002,156.60000000000002
2018-12-01,156.7,156.7,156.7
