timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,167.8,167.8,167.8
2022-09-01,165.4,165.4,165.4
2022-10-01,164.9,164.9,164.9
2022-11-01,172.5,172.5,172.5
2022-12-01,174.2,174.2,174.2
2023-01-01,177.3,177.3,177.3
2023-02-01,178.5,178.5,178.5
2023-03-01,176.8,176.8,176.8
2023-04-01,174.6,174.6,174.6
2023-05-01,176.9,176.9,176.9
2023-06-01,175.8,175.8,175.8
2023-07-01,177.4,177.4,177.4
2023-08-01,174.9,174.9,174.9
2023-09-01,172.5,172.5,172.5
2023-10-01,172.0,172.0,172.0
2023-11-01,179.6,179.6,179.6
2023-12-01,181.3,181.3,181.3
