timestamp,q_0.05,q_0.95,q_0.5
2019-08-01,157.1,157.1,157.1
2019-09-01,154.1,154.1,154.1
2019-10-01,153.7,153.7,153.7
2019-11-01,162.3,162.3,162.3
2019-12-01,172.3,172.3,172.3
2020-01-01,175.4,175.4,175.4
2020-02-01,177.7,177.7,177.7
2020-03-01,176.0,176.0,176.0
2020-04-01,174.9,174.9,174.9
2020-05-01,175.4,175.4,175.4
2020-06-01,181.1,181.1,181.1
2020-07-01,181.4,181.4,181.4
2020-08-01,177.6,177.6,177.6
2020-09-01,174.6,174.6,174.6
2020-10-01,174.2,174.2,174.2
2020-11-01,182.8,182.8,182.8
2020-12-01,192.8,192.8,192.8
