timestamp,q_0.05,q_0.95,q_0.5
2020-07-01,160.2,160.2,160.2
2020-08-01,158.3,158.3,158.3
2020-09-01,156.1,156.1,156.1
2020-10-01,155.4,155.4,155.4
2020-11-01,154.7,154.7,154.7
2020-12-01,153.9,153.9,153.9
2021-01-01,155.2,155.2,155.2
2021-02-01,162.5,162.5,162.5
2021-03-01,169.3,169.3,169.3
2021-04-01,168.0,168.0,168.0
2021-05-01,171.2,171.2,171.2
2021-06-01,177.6,177.6,177.6
2021-07-01,180.4,180.4,180.4
2021-08-01,181.3,181.3,181.3
2021-09-01,182.0,182.0,182.0
2021-10-01,187.5,187.5,187.5
2021-11-01,194.2,194.2,194.2
2021-12-01,195.6,195.6,195.6
