timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,165.79,172.5,169.65
2022-08-01,160.845,172.03,164.1
2022-09-01,155.45,171.065,161.75
2022-10-01,153.92000000000002,175.89999999999998,163.45
2022-11-01,162.12,184.35,171.3
2022-12-01,163.745,187.435,173.2
2023-01-01,167.824,192.7565,177.635
2023-02-01,167.915,193.2115,178.885
2023-03-01,164.497,190.5275,176.61
2023-04-01,162.91299999999998,192.5165,175.685
2023-05-01,167.092,195.8575,180.475
2023-06-01,166.317,197.781,179.01
2023-07-01,165.715,198.3715,182.02
2023-08-01,161.79399999999998,198.0775,176.315
2023-09-01,156.761,199.8265,175.99
2023-10-01,155.024,211.6725,177.46
2023-11-01,161.8375,222.307,183.245
2023-12-01,161.58749999999998,220.416,185.75
