timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,158.0,158.0,158.0
2020-09-01,156.0,156.0,156.0
2020-10-01,154.0,154.0,154.0
2020-11-01,152.0,152.0,152.0
2020-12-01,150.0,150.0,150.0
2021-01-01,148.0,148.0,148.0
2021-02-01,146.0,146.0,146.0
2021-03-01,144.0,144.0,144.0
2021-04-01,142.0,142.0,142.0
2021-05-01,140.0,140.0,140.0
2021-06-01,138.0,138.0,138.0
2021-07-01,136.0,136.0,136.0
2021-08-01,134.0,134.0,134.0
2021-09-01,132.0,132.0,132.0
2021-10-01,130.0,130.0,130.0
2021-11-01,128.0,128.0,128.0
2021-12-01,126.0,126.0,126.0
