timestamp,q_0.05,q_0.95,q_0.5
2020-07-01,158.7,161.8,159.7
2020-08-01,158.845,162.71,160.2
2020-09-01,156.4,161.885,158.85000000000002
2020-10-01,157.64499999999998,163.555,160.3
2020-11-01,157.49,163.82,160.2
2020-12-01,158.245,164.92999999999998,161.4
2021-01-01,157.92499999999998,165.34,161.4
2021-02-01,158.8,168.275,162.35
2021-03-01,159.715,167.8,163.14999999999998
2021-04-01,159.75,168.73,163.7
2021-05-01,160.445,171.165,165.5
2021-06-01,159.76,171.14999999999998,165.45
2021-07-01,160.38,172.34999999999997,166.55
2021-08-01,161.36,173.5,167.6
2021-09-01,158.735,172.175,165.65
2021-10-01,161.165,173.51999999999998,167.3
2021-11-01,161.63500000000002,176.29,168.05
2021-12-01,163.265,179.495,169.55
