timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,169.2,169.2,169.2
2022-08-01,163.8,163.8,163.8
2022-09-01,157.3,157.3,157.3
2022-10-01,153.6,153.6,153.6
2022-11-01,165.7,165.7,165.7
2022-12-01,170.1,170.1,170.1
2023-01-01,173.5,173.5,173.5
2023-02-01,174.9,174.9,174.9
2023-03-01,172.8,172.8,172.8
2023-04-01,170.6,170.6,170.6
2023-05-01,173.2,173.2,173.2
2023-06-01,174.1,174.1,174.1
2023-07-01,175.3,175.3,175.3
2023-08-01,168.9,168.9,168.9
2023-09-01,162.4,162.4,162.4
2023-10-01,158.7,158.7,158.7
2023-11-01,170.6,170.6,170.6
2023-12-01,174.8,174.8,174.8
