timestamp,q_0.05,q_0.95,q_0.5
2021-07-01,148.97,160.32,154.85000000000002
2021-08-01,145.485,164.04,154.1
2021-09-01,144.02,166.17000000000002,154.05
2021-10-01,143.005,170.26,155.95
2021-11-01,149.125,177.70999999999998,161.35000000000002
2021-12-01,155.14499999999998,181.865,166.35000000000002
2022-01-01,161.985,191.295,175.5
2022-02-01,164.78,197.85,179.65
2022-03-01,163.26,203.51,182.1
2022-04-01,162.905,208.95,186.4
2022-05-01,166.34,214.45,191.35
2022-06-01,170.53,222.875,195.85
2022-07-01,173.35,227.345,200.55
2022-08-01,174.235,229.48,204.15
2022-09-01,173.875,236.685,205.75
2022-10-01,174.79,239.91499999999996,202.7
2022-11-01,175.55499999999998,245.61999999999995,206.0
2022-12-01,172.975,252.17499999999995,203.85
