timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,165.59,176.785,171.05
2022-08-01,163.88,183.415,173.4
2022-09-01,160.195,189.01,173.55
2022-10-01,155.58,188.57,174.2
2022-11-01,156.79,193.66,174.55
2022-12-01,155.435,195.835,174.75
2023-01-01,157.735,199.675,174.7
2023-02-01,160.4,202.195,177.0
2023-03-01,159.67000000000002,205.47,176.45
2023-04-01,162.14499999999998,204.405,176.7
2023-05-01,163.45,205.945,179.15
2023-06-01,161.775,206.605,180.3
2023-07-01,161.965,206.81,177.9
2023-08-01,158.07000000000002,202.83,173.9
2023-09-01,153.635,202.865,171.95
2023-10-01,150.745,199.115,173.3
2023-11-01,155.89,201.62,174.4
2023-12-01,156.86,204.61999999999995,171.8
