timestamp,q_0.05,q_0.95,q_0.5
2019-08-01,159.0,159.0,159.0
2019-09-01,158.2,158.2,158.2
2019-10-01,156.8,156.8,156.8
2019-11-01,157.7,157.7,157.7
2019-12-01,157.0,157.0,157.0
2020-01-01,157.0,157.0,157.0
2020-02-01,159.0,159.0,159.0
2020-03-01,158.6,158.6,158.6
2020-04-01,159.0,159.0,159.0
2020-05-01,160.6,160.6,160.6
2020-06-01,163.5,163.5,163.5
2020-07-01,167.0,167.0,167.0
2020-08-01,159.3,159.3,159.3
2020-09-01,159.0,159.0,159.0
2020-10-01,157.2,157.2,157.2
2020-11-01,158.4,158.4,158.4
2020-12-01,157.9,157.9,157.9
