timestamp,q_0.05,q_0.95,q_0.5
2021-08-01,159.2,159.2,159.2
2021-09-01,159.9,159.9,159.9
2021-10-01,160.6,160.6,160.6
2021-11-01,161.3,161.3,161.3
2021-12-01,162.0,162.0,162.0
2022-01-01,162.7,162.7,162.7
2022-02-01,163.4,163.4,163.4
2022-03-01,164.1,164.1,164.1
2022-04-01,164.8,164.8,164.8
2022-05-01,165.5,165.5,165.5
2022-06-01,166.2,166.2,166.2
2022-07-01,166.9,166.9,166.9
2022-08-01,167.6,167.6,167.6
2022-09-01,168.3,168.3,168.3
2022-10-01,169.0,169.0,169.0
2022-11-01,169.7,169.7,169.7
2022-12-01,170.4,170.4,170.4
