timestamp,q_0.05,q_0.95,q_0.5
2019-08-01,142.5,142.5,142.5
2019-09-01,135.8,135.8,135.8
2019-10-01,134.2,134.2,134.2
2019-11-01,143.6,143.6,143.6
2019-12-01,151.8,151.8,151.8
2020-01-01,157.4,157.4,157.4
2020-02-01,165.2,165.2,165.2
2020-03-01,163.8,163.8,163.8
2020-04-01,162.5,162.5,162.5
2020-05-01,163.2,163.2,163.2
2020-06-01,166.8,166.8,166.8
2020-07-01,165.9,165.9,165.9
2020-08-01,158.4,158.4,158.4
2020-09-01,152.8,152.8,152.8
2020-10-01,153.5,153.5,153.5
2020-11-01,161.9,161.9,161.9
2020-12-01,166.8,166.8,166.8
