timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,159.8,159.8,159.8
2022-09-01,154.3,154.3,154.3
2022-10-01,151.2,151.2,151.2
2022-11-01,157.4,157.4,157.4
2022-12-01,159.8,159.8,159.8
2023-01-01,164.5,164.5,164.5
2023-02-01,171.2,171.2,171.2
2023-03-01,168.9,168.9,168.9
2023-04-01,166.8,166.8,166.8
2023-05-01,169.4,169.4,169.4
2023-06-01,170.8,170.8,170.8
2023-07-01,171.2,171.2,171.2
2023-08-01,163.5,163.5,163.5
2023-09-01,157.8,157.8,157.8
2023-10-01,155.2,155.2,155.2
2023-11-01,162.9,162.9,162.9
2023-12-01,165.7,165.7,165.7
