timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,157.2,157.2,157.2
2020-09-01,150.8,150.8,150.8
2020-10-01,145.3,145.3,145.3
2020-11-01,153.6,153.6,153.6
2020-12-01,157.9,157.9,157.9
2021-01-01,165.8,165.8,165.8
2021-02-01,165.2,165.2,165.2
2021-03-01,162.1,162.1,162.1
2021-04-01,163.5,163.5,163.5
2021-05-01,161.1,161.1,161.1
2021-06-01,166.4,166.4,166.4
2021-07-01,167.8,167.8,167.8
2021-08-01,160.3,160.3,160.3
2021-09-01,153.7,153.7,153.7
2021-10-01,148.0,148.0,148.0
2021-11-01,156.4,156.4,156.4
2021-12-01,160.7,160.7,160.7
