timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,174.69,178.0,176.4
2022-08-01,174.025,179.255,177.2
2022-09-01,174.025,179.255,177.2
2022-10-01,173.535,181.11,177.1
2022-11-01,173.535,181.11,177.1
2022-12-01,174.2,183.5,178.2
2023-01-01,174.2,183.5,178.2
2023-02-01,173.17000000000002,187.46,179.14999999999998
2023-03-01,173.17000000000002,187.46,179.14999999999998
2023-04-01,172.345,191.005,179.45
2023-05-01,172.345,191.005,179.45
2023-06-01,172.325,192.155,180.5
2023-07-01,172.325,192.155,180.5
2023-08-01,170.17,194.905,182.1
2023-09-01,169.20000000000002,198.615,183.85
2023-10-01,169.035,202.62,185.5
2023-11-01,168.045,204.565,186.2
2023-12-01,166.36,207.185,186.6
