timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,151.0,151.0,151.0
2022-09-01,150.8,150.8,150.8
2022-10-01,150.6,150.6,150.6
2022-11-01,150.4,150.4,150.4
2022-12-01,150.2,150.2,150.2
2023-01-01,152.7,152.7,152.7
2023-02-01,157.9,157.9,157.9
2023-03-01,157.7,157.7,157.7
2023-04-01,157.4,157.4,157.4
2023-05-01,157.1,157.1,157.1
2023-06-01,156.8,156.8,156.8
2023-07-01,156.5,156.5,156.5
2023-08-01,156.3,156.3,156.3
2023-09-01,156.0,156.0,156.0
2023-10-01,155.8,155.8,155.8
2023-11-01,155.6,155.6,155.6
2023-12-01,155.3,155.3,155.3
