timestamp,q_0.05,q_0.95,q_0.5
2021-07-01,178.2,178.2,178.2
2021-08-01,179.5,179.5,179.5
2021-09-01,180.3,180.3,180.3
2021-10-01,180.8,180.8,180.8
2021-11-01,181.6,181.6,181.6
2021-12-01,182.4,182.4,182.4
2022-01-01,184.1,184.1,184.1
2022-02-01,185.8,185.8,185.8
2022-03-01,187.9,187.9,187.9
2022-04-01,189.6,189.6,189.6
2022-05-01,191.2,191.2,191.2
2022-06-01,192.5,192.5,192.5
2022-07-01,193.4,193.4,193.4
2022-08-01,193.9,193.9,193.9
2022-09-01,194.6,194.6,194.6
2022-10-01,195.2,195.2,195.2
2022-11-01,195.8,195.8,195.8
2022-12-01,196.3,196.3,196.3
