timestamp,q_0.5,q_0.05,q_0.95
2025-09-01,172.67574442399132,168.9782196831704,176.37326916481223
2025-10-01,174.1763838861414,168.98150088871697,179.37126688356582
2025-11-01,176.55296537197754,170.38234598760553,182.72358475634957
2025-12-01,178.87958380010326,171.98807602789458,185.77109157231197
2026-01-01,179.26414479870024,171.80499915872244,186.72329043867805
2026-02-01,177.96002244632368,170.03464532563297,185.8853995670144
2026-03-01,178.26221059195726,169.9416129418882,186.58280824202632
2026-04-01,179.79397807967115,171.12983380894912,188.4581223503932
2026-05-01,180.86371683803384,171.89471538124874,189.83271829481893
2026-06-01,179.9940487087305,170.74981765975522,189.23827975770575
2026-07-01,178.5349475724028,169.0386032,188.0312918995496
2026-08-01,178.25763988585933,168.52751145589824,187.98776831582043
2026-09-01,177.40363070185157,167.2471051806691,187.56015622303403
2026-10-01,178.7925496124351,168.23967454304292,189.34542468182727
2026-11-01,181.0126308702157,170.1039461335377,191.9213156068937
2026-12-01,183.1888145581016,171.95573970369674,194.4218894125065
