timestamp,q_0.05,q_0.95,q_0.5
2018-08-01,130.5,130.5,130.5
2018-09-01,125.5,125.5,125.5
2018-10-01,123.5,123.5,123.5
2018-11-01,130.5,130.5,130.5
2018-12-01,134.5,134.5,134.5
2019-01-01,138.5,138.5,138.5
2019-02-01,140.5,140.5,140.5
2019-03-01,138.5,138.5,138.5
2019-04-01,137.5,137.5,137.5
2019-05-01,136.5,136.5,136.5
2019-06-01,141.0,141.0,141.0
2019-07-01,139.5,139.5,139.5
2019-08-01,131.5,131.5,131.5
2019-09-01,127.0,127.0,127.0
2019-10-01,124.0,124.0,124.0
2019-11-01,133.0,133.0,133.0
2019-12-01,137.5,137.5,137.5
