timestamp,q_0.05,q_0.95,q_0.5
2019-07-01,158.3,158.3,158.3
2019-08-01,152.1,152.1,152.1
2019-09-01,146.8,146.8,146.8
2019-10-01,145.2,145.2,145.2
2019-11-01,151.4,151.4,151.4
2019-12-01,155.3,155.3,155.3
2020-01-01,158.1,158.1,158.1
2020-02-01,156.7,156.7,156.7
2020-03-01,151.3,151.3,151.3
2020-04-01,140.1,140.1,140.1
2020-05-01,135.8,135.8,135.8
2020-06-01,141.5,141.5,141.5
2020-07-01,143.2,143.2,143.2
2020-08-01,140.9,140.9,140.9
2020-09-01,135.6,135.6,135.6
2020-10-01,134.2,134.2,134.2
2020-11-01,140.4,140.4,140.4
2020-12-01,144.3,144.3,144.3
