timestamp,q_0.05,q_0.95,q_0.5
2019-07-01,159.2,159.2,159.2
2019-08-01,153.4,153.4,153.4
2019-09-01,147.8,147.8,147.8
2019-10-01,145.6,145.6,145.6
2019-11-01,154.3,154.3,154.3
2019-12-01,162.1,162.1,162.1
2020-01-01,165.8,165.8,165.8
2020-02-01,168.4,168.4,168.4
2020-03-01,166.9,166.9,166.9
2020-04-01,165.7,165.7,165.7
2020-05-01,166.2,166.2,166.2
2020-06-01,171.9,171.9,171.9
2020-07-01,171.2,171.2,171.2
2020-08-01,165.4,165.4,165.4
2020-09-01,159.8,159.8,159.8
2020-10-01,157.6,157.6,157.6
2020-11-01,166.3,166.3,166.3
2020-12-01,174.1,174.1,174.1
