timestamp,q_0.05,q_0.95,q_0.5
2020-07-01,157.5,160.9,159.6
2020-08-01,157.3,161.955,159.8
2020-09-01,155.29,163.03,159.1
2020-10-01,155.49,163.755,160.2
2020-11-01,156.67000000000002,164.91,160.85000000000002
2020-12-01,156.63500000000002,166.96,161.2
2021-01-01,155.36,167.47,161.9
2021-02-01,155.245,169.05,162.7
2021-03-01,155.215,169.6,163.35
2021-04-01,154.85,170.36,163.60000000000002
2021-05-01,154.81,171.84,164.55
2021-06-01,154.54999999999998,172.455,165.45
2021-07-01,155.06,174.98,166.8
2021-08-01,156.665,176.495,167.35000000000002
2021-09-01,155.53,177.71,167.5
2021-10-01,156.58,180.22,169.25
2021-11-01,157.96,184.52,170.5
2021-12-01,157.67999999999998,185.81,171.75
