timestamp,q_0.05,q_0.95,q_0.5
2018-07-01,136.935,143.285,139.3
2018-08-01,131.64499999999998,140.765,134.65
2018-09-01,125.495,136.21,129.15
2018-10-01,122.725,135.32,127.05
2018-11-01,128.825,143.71,134.85000000000002
2018-12-01,131.92499999999998,147.605,138.25
2019-01-01,134.445,148.765,141.3
2019-02-01,135.9,150.27,142.5
2019-03-01,134.695,148.97,141.1
2019-04-01,133.84,147.595,140.35
2019-05-01,134.915,148.7,141.1
2019-06-01,137.9,152.72,145.0
2019-07-01,136.09,151.34,143.65
2019-08-01,130.53,148.0,139.14999999999998
2019-09-01,124.49,144.53,134.75
2019-10-01,120.655,143.105,132.65
2019-11-01,126.885,152.585,139.95
2019-12-01,131.86,155.335,144.14999999999998
