timestamp,q_0.05,q_0.95,q_0.5
2018-08-01,140.8,140.8,140.8
2018-09-01,138.6,138.6,138.6
2018-10-01,136.2,136.2,136.2
2018-11-01,139.2,139.2,139.2
2018-12-01,143.7,143.7,143.7
2019-01-01,147.1,147.1,147.1
2019-02-01,147.1,147.1,147.1
2019-03-01,144.6,144.6,144.6
2019-04-01,144.2,144.2,144.2
2019-05-01,142.6,142.6,142.6
2019-06-01,147.3,147.3,147.3
2019-07-01,149.8,149.8,149.8
2019-08-01,148.0,148.0,148.0
2019-09-01,145.8,145.8,145.8
2019-10-01,143.4,143.4,143.4
2019-11-01,146.4,146.4,146.4
2019-12-01,150.9,150.9,150.9
