timestamp,q_0.05,q_0.95,q_0.5
2018-07-01,135.28,142.375,138.75
2018-08-01,129.175,137.75,133.6
2018-09-01,122.17,133.1,128.0
2018-10-01,121.945,132.67000000000002,127.0
2018-11-01,127.78,137.31,132.95
2018-12-01,129.38,141.42999999999998,136.85
2019-01-01,131.945,145.94,138.7
2019-02-01,133.025,147.86499999999998,140.35000000000002
2019-03-01,133.42499999999998,147.175,139.7
2019-04-01,133.445,146.75,138.6
2019-05-01,133.2,150.285,140.0
2019-06-01,136.63500000000002,150.11499999999998,141.3
2019-07-01,136.035,150.49,141.6
2019-08-01,131.035,141.07500000000002,136.4
2019-09-01,125.87,136.20499999999998,130.64999999999998
2019-10-01,123.19,134.855,129.64999999999998
2019-11-01,131.09,139.6,135.7
2019-12-01,132.745,143.03,138.7
