timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,162.4,162.4,162.4
2022-09-01,157.2,157.2,157.2
2022-10-01,155.8,155.8,155.8
2022-11-01,168.5,168.5,168.5
2022-12-01,170.2,170.2,170.2
2023-01-01,173.4,173.4,173.4
2023-02-01,174.8,174.8,174.8
2023-03-01,172.9,172.9,172.9
2023-04-01,170.4,170.4,170.4
2023-05-01,176.5,176.5,176.5
2023-06-01,175.5,175.5,175.5
2023-07-01,174.8,174.8,174.8
2023-08-01,169.4,169.4,169.4
2023-09-01,164.2,164.2,164.2
2023-10-01,162.8,162.8,162.8
2023-11-01,175.5,175.5,175.5
2023-12-01,177.2,177.2,177.2
