timestamp,q_0.05,q_0.95,q_0.5
2017-07-01,156.8,156.8,156.8
2017-08-01,156.5,156.5,156.5
2017-09-01,156.64999999999998,156.64999999999998,156.64999999999998
2017-10-01,156.85000000000002,156.85000000000002,156.85000000000002
2017-11-01,156.7,156.7,156.7
2017-12-01,156.5,156.5,156.5
2018-01-01,157.0,157.0,157.0
2018-02-01,156.95,156.95,156.95
2018-03-01,157.5,157.5,157.5
2018-04-01,158.2,158.2,158.2
2018-05-01,158.45,158.45,158.45
2018-06-01,158.64999999999998,158.64999999999998,158.64999999999998
2018-07-01,158.75,158.75,158.75
2018-08-01,159.10000000000002,159.10000000000002,159.10000000000002
2018-09-01,158.7,158.7,158.7
2018-10-01,158.55,158.55,158.55
2018-11-01,158.60000000000002,158.60000000000002,158.60000000000002
2018-12-01,158.1,158.1,158.1
