timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,162.19,178.055,163.7
2022-08-01,162.1,179.81,163.6
2022-09-01,161.28,182.155,163.7
2022-10-01,161.035,183.355,163.7
2022-11-01,160.545,184.82,163.85000000000002
2022-12-01,161.19,186.105,164.25
2023-01-01,161.19,188.2,164.6
2023-02-01,161.24,190.01,165.64999999999998
2023-03-01,160.725,191.67,165.4
2023-04-01,161.245,192.495,165.55
2023-05-01,161.205,193.77,167.1
2023-06-01,162.745,196.12,167.35
2023-07-01,161.22,197.53,167.9
2023-08-01,161.58,198.3,168.0
2023-09-01,161.92,199.805,167.55
2023-10-01,161.76999999999998,201.185,167.7
2023-11-01,161.48000000000002,203.665,168.4
2023-12-01,161.79000000000002,205.9,169.4
