timestamp,q_0.05,q_0.95,q_0.5
2021-07-01,174.32999999999998,180.155,178.0
2021-08-01,169.63500000000002,182.565,175.75
2021-08-01,169.63500000000002,182.565,175.75
2021-09-01,168.54,183.455,175.35000000000002
2021-09-01,168.54,183.455,175.35000000000002
2021-10-01,169.88,182.95,175.3
2021-10-01,169.88,182.95,175.3
2021-11-01,168.5,186.285,176.4
2021-11-01,168.5,186.285,176.4
2021-12-01,166.405,187.82,176.7
2021-12-01,166.405,187.82,176.7
2022-01-01,167.995,191.685,177.8
2022-01-01,167.995,191.685,177.8
2022-02-01,168.98,194.37,180.1
2022-03-01,170.845,195.85,182.45
2022-04-01,171.025,200.12,185.1
2022-05-01,172.89,204.865,188.35
2022-06-01,178.055,208.335,191.55
