timestamp,q_0.05,q_0.95,q_0.5
2019-07-01,153.445,155.455,154.6
2019-08-01,153.69,156.36499999999998,154.75
2019-09-01,149.935,154.11,151.8
2019-10-01,150.99,155.21,152.9
2019-11-01,150.49,155.465,153.0
2019-12-01,150.745,156.7,153.45
2020-01-01,150.07000000000002,156.32999999999998,153.45
2020-02-01,148.985,157.755,154.2
2020-03-01,147.89,156.9,154.0
2020-04-01,147.335,158.685,153.5
2020-05-01,146.545,160.275,154.25
2020-06-01,147.325,159.985,155.0
2020-07-01,146.41,159.595,154.75
2020-08-01,146.67,161.12,154.6
2020-09-01,144.82,157.885,152.3
2020-10-01,146.04999999999998,158.61,153.2
2020-11-01,145.915,159.56,153.05
2020-12-01,146.225,160.03,153.6
