timestamp,q_0.05,q_0.95,q_0.5
2019-07-01,156.825,162.61,160.2
2019-08-01,151.6,160.455,155.75
2019-09-01,147.17000000000002,158.475,152.95
2019-10-01,145.84,158.44,151.5
2019-11-01,154.825,169.045,160.64999999999998
2019-12-01,160.435,178.73,166.6
2020-01-01,162.985,184.43,170.3
2020-02-01,162.715,185.075,171.14999999999998
2020-03-01,160.815,183.665,170.25
2020-04-01,160.29,185.295,171.0
2020-05-01,159.04999999999998,187.565,170.8
2020-06-01,163.29500000000002,194.64,174.39999999999998
2020-07-01,161.29500000000002,195.82,173.6
2020-08-01,154.75,191.42,170.4
2020-09-01,148.92499999999998,191.08,167.35
2020-10-01,146.045,191.5,165.8
2020-11-01,157.04999999999998,205.115,174.9
2020-12-01,160.19,218.16,181.8
