timestamp,q_0.05,q_0.95,q_0.5
2019-08-01,157.0,157.0,157.0
2019-09-01,154.0,154.0,154.0
2019-10-01,153.6,153.6,153.6
2019-11-01,162.2,162.2,162.2
2019-12-01,172.2,172.2,172.2
2020-01-01,175.3,175.3,175.3
2020-02-01,177.6,177.6,177.6
2020-03-01,175.9,175.9,175.9
2020-04-01,174.8,174.8,174.8
2020-05-01,175.3,175.3,175.3
2020-06-01,181.0,181.0,181.0
2020-07-01,181.2,181.2,181.2
2020-08-01,177.4,177.4,177.4
2020-09-01,174.4,174.4,174.4
2020-10-01,174.0,174.0,174.0
2020-11-01,182.6,182.6,182.6
2020-12-01,192.6,192.6,192.6
