timestamp,q_0.05,q_0.95,q_0.5
2018-07-01,139.2,139.2,139.2
2018-08-01,133.8,133.8,133.8
2018-09-01,128.5,128.5,128.5
2018-10-01,125.1,125.1,125.1
2018-11-01,134.6,134.6,134.6
2018-12-01,139.3,139.3,139.3
2019-01-01,142.7,142.7,142.7
2019-02-01,142.9,142.9,142.9
2019-03-01,140.6,140.6,140.6
2019-04-01,140.2,140.2,140.2
2019-05-01,138.9,138.9,138.9
2019-06-01,143.6,143.6,143.6
2019-07-01,141.3,141.3,141.3
2019-08-01,136.1,136.1,136.1
2019-09-01,130.8,130.8,130.8
2019-10-01,127.4,127.4,127.4
2019-11-01,136.9,136.9,136.9
2019-12-01,141.6,141.6,141.6
