timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,157.9,157.9,157.9
2020-09-01,152.1,152.1,152.1
2020-10-01,153.2,153.2,153.2
2020-11-01,160.8,160.8,160.8
2020-12-01,165.9,165.9,165.9
2021-01-01,168.5,168.5,168.5
2021-02-01,163.4,163.4,163.4
2021-03-01,161.9,161.9,161.9
2021-04-01,161.2,161.2,161.2
2021-05-01,161.3,161.3,161.3
2021-06-01,164.2,164.2,164.2
2021-07-01,163.5,163.5,163.5
2021-08-01,156.5,156.5,156.5
2021-09-01,150.4,150.4,150.4
2021-10-01,147.8,147.8,147.8
2021-11-01,155.9,155.9,155.9
2021-12-01,159.8,159.8,159.8
