timestamp,q_0.05,q_0.95,q_0.5
2019-08-01,153.2,153.2,153.2
2019-09-01,147.5,147.5,147.5
2019-10-01,146.8,146.8,146.8
2019-11-01,154.9,154.9,154.9
2019-12-01,158.0,158.0,158.0
2020-01-01,161.5,161.5,161.5
2020-02-01,165.8,165.8,165.8
2020-03-01,165.2,165.2,165.2
2020-04-01,164.3,164.3,164.3
2020-05-01,164.9,164.9,164.9
2020-06-01,167.4,167.4,167.4
2020-07-01,166.8,166.8,166.8
2020-08-01,160.1,160.1,160.1
2020-09-01,154.3,154.3,154.3
2020-10-01,155.2,155.2,155.2
2020-11-01,162.9,162.9,162.9
2020-12-01,167.8,167.8,167.8
