timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,155.8,155.8,155.8
2020-09-01,148.9,148.9,148.9
2020-10-01,143.3,143.3,143.3
2020-11-01,151.4,151.4,151.4
2020-12-01,155.3,155.3,155.3
2021-01-01,160.4,160.4,160.4
2021-02-01,165.3,165.3,165.3
2021-03-01,162.4,162.4,162.4
2021-04-01,161.5,161.5,161.5
2021-05-01,159.5,159.5,159.5
2021-06-01,164.7,164.7,164.7
2021-07-01,166.9,166.9,166.9
2021-08-01,155.9,155.9,155.9
2021-09-01,149.0,149.0,149.0
2021-10-01,143.3,143.3,143.3
2021-11-01,151.4,151.4,151.4
2021-12-01,155.3,155.3,155.3
