timestamp,q_0.05,q_0.95,q_0.5
2021-08-01,154.8,154.8,154.8
2021-09-01,155.3,155.3,155.3
2021-10-01,155.1,155.1,155.1
2021-11-01,158.8,158.8,158.8
2021-12-01,159.1,159.1,159.1
2022-01-01,164.5,164.5,164.5
2022-02-01,165.8,165.8,165.8
2022-03-01,159.4,159.4,159.4
2022-04-01,153.1,153.1,153.1
2022-05-01,155.8,155.8,155.8
2022-06-01,155.4,155.4,155.4
2022-07-01,156.2,156.2,156.2
2022-08-01,156.8,156.8,156.8
2022-09-01,157.3,157.3,157.3
2022-10-01,157.1,157.1,157.1
2022-11-01,160.8,160.8,160.8
2022-12-01,161.1,161.1,161.1
