timestamp,q_0.05,q_0.95,q_0.5
2017-07-01,156.75,156.75,156.75
2017-08-01,157.0,157.0,157.0
2017-09-01,157.05,157.05,157.05
2017-10-01,157.14999999999998,157.14999999999998,157.14999999999998
2017-11-01,157.2,157.2,157.2
2017-12-01,157.15,157.15,157.15
2018-01-01,157.4,157.4,157.4
2018-02-01,157.5,157.5,157.5
2018-03-01,157.9,157.9,157.9
2018-04-01,158.1,158.1,158.1
2018-05-01,158.5,158.5,158.5
2018-06-01,158.4,158.4,158.4
2018-07-01,158.5,158.5,158.5
2018-08-01,158.9,158.9,158.9
2018-09-01,158.64999999999998,158.64999999999998,158.64999999999998
2018-10-01,158.85000000000002,158.85000000000002,158.85000000000002
2018-11-01,159.05,159.05,159.05
2018-12-01,159.15,159.15,159.15
