timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,170.2,170.2,170.2
2022-08-01,164.3,164.3,164.3
2022-09-01,157.8,157.8,157.8
2022-10-01,156.9,156.9,156.9
2022-11-01,168.5,168.5,168.5
2022-12-01,170.4,170.4,170.4
2023-01-01,173.6,173.6,173.6
2023-02-01,174.9,174.9,174.9
2023-03-01,168.5,168.5,168.5
2023-04-01,164.7,164.7,164.7
2023-05-01,167.3,167.3,167.3
2023-06-01,166.8,166.8,166.8
2023-07-01,168.2,168.2,168.2
2023-08-01,162.4,162.4,162.4
2023-09-01,156.9,156.9,156.9
2023-10-01,156.0,156.0,156.0
2023-11-01,167.6,167.6,167.6
2023-12-01,169.5,169.5,169.5
