timestamp,q_0.05,q_0.95,q_0.5
2021-08-01,157.9,157.9,157.9
2021-09-01,151.2,151.2,151.2
2021-10-01,148.5,148.5,148.5
2021-11-01,156.4,156.4,156.4
2021-12-01,160.2,160.2,160.2
2022-01-01,164.1,164.1,164.1
2022-02-01,155.8,155.8,155.8
2022-03-01,153.9,153.9,153.9
2022-04-01,152.4,152.4,152.4
2022-05-01,152.9,152.9,152.9
2022-06-01,155.2,155.2,155.2
2022-07-01,154.6,154.6,154.6
2022-08-01,147.8,147.8,147.8
2022-09-01,141.5,141.5,141.5
2022-10-01,139.8,139.8,139.8
2022-11-01,147.2,147.2,147.2
2022-12-01,151.3,151.3,151.3
