timestamp,q_0.05,q_0.95,q_0.5
2018-08-01,134.5,134.5,134.5
2018-09-01,128.2,128.2,128.2
2018-10-01,124.8,124.8,124.8
2018-11-01,133.9,133.9,133.9
2018-12-01,138.4,138.4,138.4
2019-01-01,141.8,141.8,141.8
2019-02-01,141.8,141.8,141.8
2019-03-01,139.3,139.3,139.3
2019-04-01,138.9,138.9,138.9
2019-05-01,137.3,137.3,137.3
2019-06-01,141.9,141.9,141.9
2019-07-01,141.0,141.0,141.0
2019-08-01,136.4,136.4,136.4
2019-09-01,130.1,130.1,130.1
2019-10-01,126.7,126.7,126.7
2019-11-01,135.8,135.8,135.8
2019-12-01,140.3,140.3,140.3
