timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,163.0,163.0,163.0
2022-09-01,158.0,158.0,158.0
2022-10-01,157.5,157.5,157.5
2022-11-01,168.0,168.0,168.0
2022-12-01,170.0,170.0,170.0
2023-01-01,173.0,173.0,173.0
2023-02-01,174.5,174.5,174.5
2023-03-01,172.5,172.5,172.5
2023-04-01,170.0,170.0,170.0
2023-05-01,175.0,175.0,175.0
2023-06-01,174.0,174.0,174.0
2023-07-01,173.5,173.5,173.5
2023-08-01,168.5,168.5,168.5
2023-09-01,163.5,163.5,163.5
2023-10-01,163.0,163.0,163.0
2023-11-01,173.5,173.5,173.5
2023-12-01,175.5,175.5,175.5
