timestamp,q_0.05,q_0.95,q_0.5
2018-08-01,131.5,131.5,131.5
2018-09-01,125.4,125.4,125.4
2018-10-01,123.5,123.5,123.5
2018-11-01,131.2,131.2,131.2
2018-12-01,133.5,133.5,133.5
2019-01-01,136.8,136.8,136.8
2019-02-01,139.5,139.5,139.5
2019-03-01,138.2,138.2,138.2
2019-04-01,137.8,137.8,137.8
2019-05-01,137.5,137.5,137.5
2019-06-01,140.0,140.0,140.0
2019-07-01,139.8,139.8,139.8
2019-08-01,134.2,134.2,134.2
2019-09-01,129.5,129.5,129.5
2019-10-01,128.0,128.0,128.0
2019-11-01,134.5,134.5,134.5
2019-12-01,137.2,137.2,137.2
