timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,151.2,151.2,151.2
2022-09-01,149.2,149.2,149.2
2022-10-01,150.2,150.2,150.2
2022-11-01,153.3,153.3,153.3
2022-12-01,155.7,155.7,155.7
2023-01-01,160.2,160.2,160.2
2023-02-01,162.2,162.2,162.2
2023-03-01,161.2,161.2,161.2
2023-04-01,159.7,159.7,159.7
2023-05-01,161.7,161.7,161.7
2023-06-01,163.7,163.7,163.7
2023-07-01,165.7,165.7,165.7
2023-08-01,156.2,156.2,156.2
2023-09-01,152.0,152.0,152.0
2023-10-01,151.4,151.4,151.4
2023-11-01,158.4,158.4,158.4
2023-12-01,160.3,160.3,160.3
