timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,157.3,157.3,157.3
2020-09-01,150.5,150.5,150.5
2020-10-01,145.1,145.1,145.1
2020-11-01,153.3,153.3,153.3
2020-12-01,157.2,157.2,157.2
2021-01-01,164.8,164.8,164.8
2021-02-01,164.2,164.2,164.2
2021-03-01,161.3,161.3,161.3
2021-04-01,162.7,162.7,162.7
2021-05-01,160.3,160.3,160.3
2021-06-01,165.5,165.5,165.5
2021-07-01,167.6,167.6,167.6
2021-08-01,159.7,159.7,159.7
2021-09-01,152.9,152.9,152.9
2021-10-01,147.5,147.5,147.5
2021-11-01,155.7,155.7,155.7
2021-12-01,159.6,159.6,159.6
