timestamp,q_0.05,q_0.95,q_0.5
2020-08-01,157.3,157.3,157.3
2020-09-01,150.8,150.8,150.8
2020-10-01,145.6,145.6,145.6
2020-11-01,154.2,154.2,154.2
2020-12-01,158.9,158.9,158.9
2021-01-01,166.5,166.5,166.5
2021-02-01,165.8,165.8,165.8
2021-03-01,162.9,162.9,162.9
2021-04-01,164.3,164.3,164.3
2021-05-01,161.9,161.9,161.9
2021-06-01,167.2,167.2,167.2
2021-07-01,169.3,169.3,169.3
2021-08-01,161.4,161.4,161.4
2021-09-01,154.9,154.9,154.9
2021-10-01,149.7,149.7,149.7
2021-11-01,158.3,158.3,158.3
2021-12-01,163.0,163.0,163.0
