timestamp,q_0.05,q_0.95,q_0.5
2021-08-01,158.3,158.3,158.3
2021-09-01,158.6,158.6,158.6
2021-10-01,158.9,158.9,158.9
2021-11-01,159.2,159.2,159.2
2021-12-01,159.5,159.5,159.5
2022-01-01,159.8,159.8,159.8
2022-02-01,160.1,160.1,160.1
2022-03-01,160.4,160.4,160.4
2022-04-01,160.7,160.7,160.7
2022-05-01,161.0,161.0,161.0
2022-06-01,161.3,161.3,161.3
2022-07-01,161.6,161.6,161.6
2022-08-01,161.9,161.9,161.9
2022-09-01,162.2,162.2,162.2
2022-10-01,162.5,162.5,162.5
2022-11-01,162.8,162.8,162.8
2022-12-01,163.1,163.1,163.1
