timestamp,q_0.05,q_0.95,q_0.5
2022-08-01,153.5,153.5,153.5
2022-09-01,151.0,151.0,151.0
2022-10-01,150.8,150.8,150.8
2022-11-01,154.0,154.0,154.0
2022-12-01,155.0,155.0,155.0
2023-01-01,158.5,158.5,158.5
2023-02-01,165.0,165.0,165.0
2023-03-01,164.5,164.5,164.5
2023-04-01,163.8,163.8,163.8
2023-05-01,166.2,166.2,166.2
2023-06-01,167.0,167.0,167.0
2023-07-01,167.5,167.5,167.5
2023-08-01,158.0,158.0,158.0
2023-09-01,155.5,155.5,155.5
2023-10-01,154.2,154.2,154.2
2023-11-01,161.0,161.0,161.0
2023-12-01,163.5,163.5,163.5
