timestamp,q_0.05,q_0.95,q_0.5
2019-08-01,161.8,161.8,161.8
2019-09-01,160.5,160.5,160.5
2019-10-01,158.5,158.5,158.5
2019-11-01,160.0,160.0,160.0
2019-12-01,159.3,159.3,159.3
2020-01-01,161.2,161.2,161.2
2020-02-01,162.4,162.4,162.4
2020-03-01,161.9,161.9,161.9
2020-04-01,162.3,162.3,162.3
2020-05-01,163.9,163.9,163.9
2020-06-01,166.8,166.8,166.8
2020-07-01,169.4,169.4,169.4
2020-08-01,161.7,161.7,161.7
2020-09-01,161.4,161.4,161.4
2020-10-01,159.6,159.6,159.6
2020-11-01,160.8,160.8,160.8
2020-12-01,160.3,160.3,160.3
