timestamp,q_0.05,q_0.95,q_0.5
2022-07-01,170.2,170.2,170.2
2022-08-01,168.9,168.9,168.9
2022-09-01,167.6,167.6,167.6
2022-10-01,166.3,166.3,166.3
2022-11-01,165.0,165.0,165.0
2022-12-01,163.7,163.7,163.7
2023-01-01,162.4,162.4,162.4
2023-02-01,161.1,161.1,161.1
2023-03-01,159.8,159.8,159.8
2023-04-01,158.5,158.5,158.5
2023-05-01,157.2,157.2,157.2
2023-06-01,155.9,155.9,155.9
2023-07-01,154.6,154.6,154.6
2023-08-01,153.3,153.3,153.3
2023-09-01,152.0,152.0,152.0
2023-10-01,150.7,150.7,150.7
2023-11-01,149.4,149.4,149.4
2023-12-01,148.1,148.1,148.1
